Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
GPU,,AMD,RX 470,142,39.5,94030,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,Radeon RX 470 GAMING X 4G,MSI,MSI RX 470 4GB Gaming X,142,39.5,94030,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,Radeon RX 470 GAMING X 8G,MSI,MSI RX 470 8GB Gaming X,142,39.5,94030,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,11256-02-20G,Sapphire,Sapphire RX 470 8GB NITRO+,142,39.5,94030,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,11256-01-20G,Sapphire,Sapphire RX 470 4GB NITRO+,142,39.5,94030,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,11256-00-20G,Sapphire,Sapphire RX 470 4GB,142,39.5,94030,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,100407-4GOCL,Sapphire,Sapphire RX 470 4GB,142,39.5,94030,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,STRIX-RX470-O4G-GAMING,Asus,Asus RX 470 4GB ROG STRIX OC,142,39.5,94030,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,GV-RX470G1 GAMING-4GD,Gigabyte,Gigabyte RX 470 4GB G1 Gaming,142,39.5,94030,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,AXRX 470 4GBD5-3DH/OC,PowerColor,PowerColor RX 470 4GB Red Devil/Dragon,142,39.5,94030,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,HS-470R4LCNR/HS-470R4LTNR,PwrHis,HIS RX 470 4GB IceQ X² OC,142,39.5,94030,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,RX-470P4SFD5,XFX,XFX RX 470 4GB Single Fan,142,39.5,94030,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,RX-470P4LFB6,XFX,XFX RX 470 4GB Black,142,39.5,94030,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,Radeon RX 470 ARMOR 4G OC,MSI,MSI RX 470 4GB ARMOR OC,142,39.5,94030,https://gpu.userbenchmark.com/AMD-RX-470/Rating/3640
GPU,,AMD,Radeon Pro 5500M,143,39.3,2080,https://gpu.userbenchmark.com/SpeedTest/960765/AMD-Radeon-Pro-5500M
GPU,,Intel,Arc A380,144,38,452,https://gpu.userbenchmark.com/SpeedTest/1795939/IntelR-ArcTM-A380-Graphics
GPU,,AMD,Radeon RX Vega M GH,145,37.7,3270,https://gpu.userbenchmark.com/SpeedTest/422266/Radeon-RX-Vega-M-GH-Graphics
GPU,,AMD,R9 380X,146,37.7,20573,https://gpu.userbenchmark.com/AMD-R9-380X/Rating/3532
GPU,R9-380X-F24M,XFX,XFX R9 380X 4GB Black DD XXX OC,146,37.7,20573,https://gpu.userbenchmark.com/AMD-R9-380X/Rating/3532
GPU,11250-01-20G,Sapphire,Sapphire R9 380X 4GB Nitro Dual-X OC,146,37.7,20573,https://gpu.userbenchmark.com/AMD-R9-380X/Rating/3532
GPU,GV-R938XG1 GAMING-4GD,Gigabyte,Gigabyte R9 380X 4GB Gaming,146,37.7,20573,https://gpu.userbenchmark.com/AMD-R9-380X/Rating/3532
GPU,AXR9 280X 3GBD5-T2DHE/OC,PowerColor,PowerColor R9 280X 3GB OC,146,37.7,20573,https://gpu.userbenchmark.com/AMD-R9-380X/Rating/3532
GPU,,AMD,HD 7970,147,36.4,6727,https://gpu.userbenchmark.com/AMD-HD-7970/Rating/2163
GPU,,Nvidia,GTX 1650 (Mobile Max-Q),148,36,6904,https://gpu.userbenchmark.com/SpeedTest/790279/NVIDIA-GeForce-GTX-1650-with-Max-Q-Design
GPU,,AMD,RX 6400,149,36,4292,https://gpu.userbenchmark.com/SpeedTest/1834749/AMD-Radeon-RX-6400
GPU,,AMD,R9 280X,150,35.1,94130,https://gpu.userbenchmark.com/AMD-R9-280X/Rating/2192
GPU,11221-00-20G,Sapphire,Sapphire R9 280X 3GB Dual-X OC,150,35.1,94130,https://gpu.userbenchmark.com/AMD-R9-280X/Rating/2192
GPU,11221-20-20G,Sapphire,Sapphire R9 280X 3GB VAPOR-X,150,35.1,94130,https://gpu.userbenchmark.com/AMD-R9-280X/Rating/2192
GPU,11221-01-40G,Sapphire,Sapphire R9 280X 3GB TOXIC,150,35.1,94130,https://gpu.userbenchmark.com/AMD-R9-280X/Rating/2192
GPU,GV-R928XOC-3GD REV3,Gigabyte,Gigabyte R9 280X 3GB WINDFORCE OC REV3,150,35.1,94130,https://gpu.userbenchmark.com/AMD-R9-280X/Rating/2192
GPU,,AMD,FirePro W9000,151,35,78,https://gpu.userbenchmark.com/AMD-FirePro-W9000/Rating/2841
GPU,,AMD,HD 7990 (CrossFire Disabled),152,34.4,1161,https://gpu.userbenchmark.com/SpeedTest/7985/AMD-Radeon-HD-7900
GPU,,AMD,Radeon Pro 5300M,153,34.3,1013,https://gpu.userbenchmark.com/SpeedTest/965657/AMD-Radeon-Pro-5300M
GPU,,Nvidia,GTX 770,154,34.1,116895,https://gpu.userbenchmark.com/Nvidia-GTX-770/Rating/2174
GPU,,AMD,R9 380,155,33.4,83027,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,R9 380 GAMING 4G,MSI,MSI R9 380 GAMING 4GB,155,33.4,83027,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,11242-13-20G,Sapphire,Sapphire R9 380 4GB NITRO,155,33.4,83027,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,11242-02-20G,Sapphire,Sapphire R9 380 2GB Dual-X OC,155,33.4,83027,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,11242-00-20G,Sapphire,Sapphire R9 380 2GB Dual-X OC,155,33.4,83027,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,GV-R938G1 GAMING-4GD,Gigabyte,Gigabyte R9 380 4GB G1,155,33.4,83027,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,GV-R938WF2-4GD,Gigabyte,Gigabyte R9 380 4GB G1 Windforce,155,33.4,83027,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,R9-380P-2DF5,XFX,XFX R9 380 2GB DD Edition 2DF5,155,33.4,83027,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,R9-380P-F22M,XFX,XFX R9 380 2GB DD Edition F22M,155,33.4,83027,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,R9-380P-4255,XFX,XFX R9 380 4GB DD Edition 4255,155,33.4,83027,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,R9-380P-4DF5,XFX,XFX R9 380 4GB 4DF5,155,33.4,83027,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,STRIX-R9380-DC2OC-2GD5-GAMING,Asus,Asus R9 380 2GB STRIX,155,33.4,83027,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,STRIX-R9380-DC2OC-4GD5-GAMING,Asus,Asus R9 380  4GB STRIX GAMING,155,33.4,83027,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,AXR9 380 4GBD5-PPDHE,PowerColor,PowerColor R9 380 4GB PCS+,155,33.4,83027,https://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,,Nvidia,GTX 960,156,32.9,440282,https://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,02G-P4-2966-KR,EVGA,EVGA GTX 960 2GB SuperSC ACX 2.0+,156,32.9,440282,https://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,STRIX-GTX960-DC2OC-2GD5,Asus,ASUS GTX 960 2GB STRIX,156,32.9,440282,https://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,GTX 960 GAMING 2G,MSI,MSI GTX 960 2GB Gaming,156,32.9,440282,https://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,GTX 960 GAMING 4G,MSI,MSI GTX 960 4GB Gaming,156,32.9,440282,https://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,04G-P4-3967-KR,EVGA,EVGA GTX 960 4GB SuperSC ACX 2.0 Backplate,156,32.9,440282,https://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,GV-N960WF2OC-2GD,Gigabyte,Gigabyte GTX 960 2GB Windforce 2X,156,32.9,440282,https://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,GV-N960OC-4GD,Gigabyte,Gigabyte GTX 960 2GB OC,156,32.9,440282,https://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,STRIX-GTX960-DC2OC-4GD5,Asus,ASUS GTX 960 4GB STRIX,156,32.9,440282,https://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,04G-P4-3969-KR,EVGA,EVGA GTX 960 4GB FTW GAMING ACX 2.0+,156,32.9,440282,https://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,,AMD,R9 285,157,32.1,6276,https://gpu.userbenchmark.com/AMD-R9-285/Rating/3174
GPU,R9 285 GAMING 2G,MSI,MSI R9 285 2GB GAMING,157,32.1,6276,https://gpu.userbenchmark.com/AMD-R9-285/Rating/3174
GPU,11235-03-20G,Sapphire,Sapphire R9 285 2GB Dual-X OC,157,32.1,6276,https://gpu.userbenchmark.com/AMD-R9-285/Rating/3174
GPU,AXR9 285 2GBD5-TDHE,PowerColor,PowerColor R9 285 2GB Turbo Duo,157,32.1,6276,https://gpu.userbenchmark.com/AMD-R9-285/Rating/3174
GPU,,Nvidia,Quadro M4000,158,31.9,9043,https://gpu.userbenchmark.com/SpeedTest/37687/NVIDIA-Quadro-M4000
GPU,,Nvidia,GTX 680,159,31.6,38995,https://gpu.userbenchmark.com/Nvidia-GTX-680/Rating/3148
GPU,,Nvidia,Quadro K5200,160,31.1,1717,https://gpu.userbenchmark.com/SpeedTest/20811/NVIDIA-Quadro-K5200
GPU,,Nvidia,GTX 970M,161,30.7,21995,https://gpu.userbenchmark.com/SpeedTest/17319/NVIDIA-GeForce-GTX-970M
GPU,,AMD,R9 280,162,30,33175,https://gpu.userbenchmark.com/AMD-R9-280/Rating/2241
GPU,11230-00-20G,Sapphire,Sapphire R9 280 3GB Dual-X,162,30,33175,https://gpu.userbenchmark.com/AMD-R9-280/Rating/2241
GPU,R9280ATDFD,XFX,XFX R9 280 3GB Double Dissipation,162,30,33175,https://gpu.userbenchmark.com/AMD-R9-280/Rating/2241
GPU,R9280ATDBD,XFX,XFX R9 280 3GB Double Dissipation Black,162,30,33175,https://gpu.userbenchmark.com/AMD-R9-280/Rating/2241
GPU,,Nvidia,GTX 1050-Ti,163,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,04G-P4-6253-KR,EVGA,EVGA GTX 1050 Ti 4GB SC Single Fan,163,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,04G-P4-6251-KR,EVGA,EVGA GTX 1050 Ti 4GB Gaming Single Fan,163,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,04G-P4-6255-KR,EVGA,EVGA GTX 1050 Ti 4GB SSC GAMING ACX 3.0,163,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,GTX 1050 TI 4G OC,MSI,MSI GTX 1050 Ti 4GB OC,163,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,GTX 1050 TI 4GT OC,MSI,MSI GTX 1050 Ti 4GB OC Twin,163,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,GV-N105TOC-4GD,Gigabyte,Gigabyte GTX 1050 Ti 4GB OC,163,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,ZT-P10510A-10L,Zotac,Zotac GTX 1050 Ti 4GB Mini,163,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,ZT-P10510B-10L,Zotac,Zotac GTX 1050 Ti 4GB Twin,163,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU, GV-N105TWF2OC-4GD,Gigabyte,Gigabyte GTX 1050 Ti 4GB Twin,163,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,GeForce GTX 1050 TI GAMING X 4G,MSI,MSI GTX 1050 Ti 4GB GAMING X,163,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,EX-GTX1050TI-4G,Asus,Asus GTX 1050 Ti 4GB Expedition,163,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,STRIX-GTX1050TI-O4G-GAMING,Asus,Asus GTX 1050 Ti 4GB ROG STRIX,163,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,04G-P4-6258-KR,EVGA,EVGA GTX 1050 Ti 4GB FTW GAMING ACX 3.0,163,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,GV-N105TD5-4GD,Gigabyte,Gigabyte GTX 1050 Ti 4GB 1430 MHz,163,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,GV-N105TG1GAMING-4GD,Gigabyte,Gigabyte GTX 1050 Ti 4GB G1 GAMING,163,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,VCGGTX1050T4PB,PNY,PNY GTX 1050 Ti 4GB Single,163,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,Cerberus-GTX1050Ti-O4G,Asus,Asus GTX 1050 Ti 4GB Cerberus OC,163,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,GV-N105TOC-4GL,Gigabyte,Gigabyte GTX 1050 Ti 4GB OC Low Profile,163,29.3,946701,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,,Nvidia,GTX 1050-Ti (Mobile),164,28.8,105856,https://gpu.userbenchmark.com/SpeedTest/223242/NVIDIA-GeForce-GTX-1050-Ti
GPU,,AMD,HD 7950,165,28.6,33820,https://gpu.userbenchmark.com/AMD-HD-7950/Rating/2160
GPU,,Nvidia,GTX 670,166,27.7,47610,https://gpu.userbenchmark.com/Nvidia-GTX-670/Rating/2181
GPU,,Nvidia,GTX 880M,167,27.6,2147,https://gpu.userbenchmark.com/SpeedTest/8540/NVIDIA-GeForce-GTX-880M
GPU,,Nvidia,GeForce GTX 590 (SLI Disabled),168,27.3,1205,https://gpu.userbenchmark.com/SpeedTest/8041/NVIDIA-GeForce-GTX-590
GPU,,Nvidia,GTX 1630,169,27,617,https://gpu.userbenchmark.com/SpeedTest/1882491/NVIDIA-GeForce-GTX-1630
GPU,,AMD,Radeon RX Vega M GL,170,27,1607,https://gpu.userbenchmark.com/SpeedTest/453719/Radeon-RX-Vega-M-GL-Graphics
GPU,,AMD,R9 270X,171,26.9,77943,https://gpu.userbenchmark.com/AMD-R9-270X/Rating/2188
GPU,11217-01-20G,Sapphire,Sapphire R9 270X 2GB Dual-X Boost OC,171,26.9,77943,https://gpu.userbenchmark.com/AMD-R9-270X/Rating/2188
GPU,11217-04-20G,Sapphire,Sapphire R9 270X 4GB Dual-X Boost OC,171,26.9,77943,https://gpu.userbenchmark.com/AMD-R9-270X/Rating/2188
GPU,GV-R927XOC-2GD,Gigabyte,Gigabyte R9 270X 2GB WINDFORCE,171,26.9,77943,https://gpu.userbenchmark.com/AMD-R9-270X/Rating/2188
GPU,GV-R927XOC-4GD,Gigabyte,Gigabyte R9 270X 4GB WINDFORCE,171,26.9,77943,https://gpu.userbenchmark.com/AMD-R9-270X/Rating/2188
GPU,R9270X-DC2T-2GD5,Asus,Asus R9 270X 2GB DirectCU II,171,26.9,77943,https://gpu.userbenchmark.com/AMD-R9-270X/Rating/2188
GPU,,Nvidia,GTX 760 Ti OEM,172,26.4,1817,https://gpu.userbenchmark.com/SpeedTest/10856/NVIDIA-GeForce-GTX-760-Ti-OEM
GPU,,Parallels,Display Adapter (WDDM),173,26.2,2233,https://gpu.userbenchmark.com/SpeedTest/7878/Parallels-Display-Adapter-WDDM
GPU,,Nvidia,GTX 760,174,26,161132,https://gpu.userbenchmark.com/Nvidia-GTX-760/Rating/2159
GPU,,AMD,HD 7870,175,25.9,42130,https://gpu.userbenchmark.com/AMD-HD-7870/Rating/2161
GPU,,Nvidia,GTX 660-Ti,176,25.9,42960,https://gpu.userbenchmark.com/Nvidia-GTX-660-Ti/Rating/2183
GPU,,Nvidia,GTX 1050,177,25.7,269381,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,ZT-P10500A-10L,Zotac,Zotac GTX 1050 2GB Mini,177,25.7,269381,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,GTX 1050 2G OC,MSI,MSI GTX 1050 2GB OC,177,25.7,269381,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,GTX 1050 2GT OC,MSI,MSI GTX 1050 2GB TWIN OC,177,25.7,269381,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,GTX 1050 GAMING X 2G,MSI,MSI GTX 1050 2GB GAMING X,177,25.7,269381,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,GV-N1050OC-2GD,Gigabyte,Gigabyte GTX 1050 2GB OC,177,25.7,269381,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,02G-P4-6152-KR,EVGA,EVGA GTX 1050 2GB SC GAMING,177,25.7,269381,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,GV-N1050D5-2GD,Gigabyte,Gigabyte GTX 1050 2GB OC Single,177,25.7,269381,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,GV-N1050WF2OC-2GD,Gigabyte,Gigabyte GTX 1050 2GB Windforce,177,25.7,269381,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,EX-GTX1050-2G,Asus,Asus GTX 1050 2GB Expedition,177,25.7,269381,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,02G-P4-6154-KR,EVGA,EVGA GTX 1050 2GB SSC GAMING,177,25.7,269381,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,VCGGTX10502PB,PNY,PNY GTX 1050 2GB,177,25.7,269381,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,02G-P4-6150-KR,EVGA,EVGA GTX 1050 2GB GAMING,177,25.7,269381,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,PH-GTX1050-2G,Asus,Asus GTX 1050 2GB Phoenix,177,25.7,269381,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,,Nvidia,GTX 950,178,25.6,111509,https://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,ZT-90601-10L,Zotac,Zotac GTX 950 2GB,178,25.6,111509,https://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,ZT-90602-10M,Zotac,Zotac GTX 950 2GB OC,178,25.6,111509,https://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,ZT-90603-10M,Zotac,Zotac GTX 950 2GB AMP!,178,25.6,111509,https://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,02G-P4-2951-KR,EVGA,EVGA GTX 950 2GB SC,178,25.6,111509,https://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,02G-P4-2958-KR,EVGA,EVGA GeForce GTX 950 2GB ACX 2.0,178,25.6,111509,https://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,02G-P4-2957-KR,EVGA,EVGA GTX 950 2GB SSC ACX,178,25.6,111509,https://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,STRIX-GTX950-DC2OC-2GD5-GAMING,Asus,Asus GTX 950 2GB STRIX GAMING,178,25.6,111509,https://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,GV-N950WF2OC-2GD,Gigabyte,Gigabyte GTX 950 2GB Windforce,178,25.6,111509,https://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,GTX 950 GAMING 2G,MSI,MSI GTX 950 2GB GAMING,178,25.6,111509,https://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,GTX 950 2GD5 OC,MSI,MSI GTX 950 2GB OC,178,25.6,111509,https://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,GV-N950XTREME-2GD,Gigabyte,Gigabyte GTX 950 2GB XTREME,178,25.6,111509,https://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,,Nvidia,GTX 1050-Ti (Mobile Max-Q),179,25.3,10407,https://gpu.userbenchmark.com/SpeedTest/419871/NVIDIA-GeForce-GTX-1050-Ti-with-Max-Q-Design
GPU,,AMD,R9 270,180,24.1,47409,https://gpu.userbenchmark.com/AMD-R9-270/Rating/3149
GPU,R9270-DC2OC-2GD5,Asus,ASUS R9 270 2GB Direct CU II OC,180,24.1,47409,https://gpu.userbenchmark.com/AMD-R9-270/Rating/3149
GPU,11220-00-20G,Sapphire,Sapphire R9 270 2GB Dual-X Boost OC,180,24.1,47409,https://gpu.userbenchmark.com/AMD-R9-270/Rating/3149
GPU,GV-R927OC-2GD,Gigabyte,Gigabyte R9 270 2GB OC,180,24.1,47409,https://gpu.userbenchmark.com/AMD-R9-270/Rating/3149
GPU,,Nvidia,Quadro P1000,181,24.1,8041,https://gpu.userbenchmark.com/SpeedTest/271840/NVIDIA-Quadro-P1000
GPU,,Nvidia,GTX 965M,182,23.5,3914,https://gpu.userbenchmark.com/SpeedTest/24481/NVIDIA-GeForce-GTX-965M
GPU,,AMD,FirePro W7000,183,23.3,72,https://gpu.userbenchmark.com/AMD-FirePro-W7000/Rating/2842
GPU,,Nvidia,GTX 780M,184,23.3,3739,https://gpu.userbenchmark.com/SpeedTest/7760/NVIDIA-GeForce-GTX-780M
GPU,,Nvidia,GTX 1050 (Mobile),185,23,160694,https://gpu.userbenchmark.com/SpeedTest/211022/NVIDIA-GeForce-GTX-1050
GPU,,Nvidia,GTX 580,186,22.8,15395,https://gpu.userbenchmark.com/Nvidia-GTX-580/Rating/3150
GPU,,Nvidia,GTX 870M,187,22.1,3247,https://gpu.userbenchmark.com/SpeedTest/10421/NVIDIA-GeForce-GTX-870M
GPU,,AMD,RX 560,188,22,60738,https://gpu.userbenchmark.com/AMD-RX-560/Rating/3926
GPU,RX 560 AERO ITX 4G OC,MSI,MSI RX 560 4GB Aero ITX,188,22,60738,https://gpu.userbenchmark.com/AMD-RX-560/Rating/3926
GPU,,Nvidia,GTX 680MX,189,21.9,279,https://gpu.userbenchmark.com/SpeedTest/8956/NVIDIA-GeForce-GTX-680MX
GPU,,AMD,R9 M290X,190,21.9,1411,https://gpu.userbenchmark.com/SpeedTest/11722/AMD-Radeon-R9-M290X
GPU,,Nvidia,Quadro M2000,191,21.5,5678,https://gpu.userbenchmark.com/SpeedTest/135005/NVIDIA-Quadro-M2000
GPU,,AMD,Radeon HD 7970M,192,21.5,939,https://gpu.userbenchmark.com/SpeedTest/9441/AMD-Radeon-HD-7970M
GPU,,AMD,R9 M290,193,21.4,93,https://gpu.userbenchmark.com/SpeedTest/31120/AMD-RADEON-R9-M290
GPU,,Nvidia,GTX 775M,194,21.4,479,https://gpu.userbenchmark.com/SpeedTest/13797/NVIDIA-GeForce-GTX-775M
GPU,,Nvidia,Quadro K4200,195,21.3,7330,https://gpu.userbenchmark.com/Nvidia-Quadro-K4200/Rating/2838
GPU,,AMD,R7 370,196,21.2,39178,https://gpu.userbenchmark.com/AMD-R7-370/Rating/3571
GPU,R7 370 GAMING 4G,MSI,MSI R7 370 4GB Gaming,196,21.2,39178,https://gpu.userbenchmark.com/AMD-R7-370/Rating/3571
GPU,R7 370 GAMING 2G,MSI,MSI R7 370 2GB Gaming,196,21.2,39178,https://gpu.userbenchmark.com/AMD-R7-370/Rating/3571
GPU,GV-R737WF2OC-2GD,Gigabyte,Gigabyte AMD R7 370 2GB,196,21.2,39178,https://gpu.userbenchmark.com/AMD-R7-370/Rating/3571
GPU,11240-06-20G,Sapphire,Sapphire R7 370 2GB Dual-X OC ,196,21.2,39178,https://gpu.userbenchmark.com/AMD-R7-370/Rating/3571
GPU,11240-04-20G,Sapphire,Sapphire R7 370 4GB NITRO Dual-X OC,196,21.2,39178,https://gpu.userbenchmark.com/AMD-R7-370/Rating/3571
GPU,STRIX-R7370-DC2OC-2GD5-GAMING,Asus,ASUS R7 370 2GB STRIX OC,196,21.2,39178,https://gpu.userbenchmark.com/AMD-R7-370/Rating/3571
GPU,STRIX-R7370-DC2OC-4GD5-GAMING,Asus,ASUS R7 370 4GB STRIX OC,196,21.2,39178,https://gpu.userbenchmark.com/AMD-R7-370/Rating/3571
GPU,R7-370P-2SF5,XFX,XFX R7 370 2GB 2SF5,196,21.2,39178,https://gpu.userbenchmark.com/AMD-R7-370/Rating/3571
GPU,,Nvidia,Quadro K5000,197,21.1,3775,https://gpu.userbenchmark.com/SpeedTest/9098/NVIDIA-Quadro-K5000
GPU,,Nvidia,Quadro K5100M,198,20.9,641,https://gpu.userbenchmark.com/SpeedTest/11274/NVIDIA-Quadro-K5100M
GPU,,AMD,HD 6990 (Crossfire Disabled),199,20.8,1222,https://gpu.userbenchmark.com/SpeedTest/7713/AMD-Radeon-HD-6900
GPU,,AMD,R7 265,200,20.2,8934,https://gpu.userbenchmark.com/AMD-R7-265/Rating/3296
GPU,11232-00-20G,Sapphire,Sapphire R7 265 2GB Dual-X ,200,20.2,8934,https://gpu.userbenchmark.com/AMD-R7-265/Rating/3296
GPU,R7 265 2GD5 OC,MSI,MSI R7 265 2GB OC,200,20.2,8934,https://gpu.userbenchmark.com/AMD-R7-265/Rating/3296
GPU,,AMD,HD 6970,201,20,9594,https://gpu.userbenchmark.com/SpeedTest/7712/AMD-Radeon-HD-6900
GPU,,Vmware,SVGA 3D,202,20,11474,https://gpu.userbenchmark.com/SpeedTest/7772/VMware-SVGA-3D
GPU,,Nvidia,GTX 570,203,19.9,22303,https://gpu.userbenchmark.com/Nvidia-GTX-570/Rating/3156
GPU,,AMD,HD 7790,204,19.9,8590,https://gpu.userbenchmark.com/SpeedTest/8622/AMD-Radeon-HD-7700
GPU,,Nvidia,GTX 760 (192-bit),205,19.9,10656,https://gpu.userbenchmark.com/SpeedTest/11047/NVIDIA-GeForce-GTX-760-192-bit
GPU,,AMD,R7 260X,206,19.9,38521,https://gpu.userbenchmark.com/AMD-R7-260X/Rating/3151
GPU,11222-22-20G,Sapphire,SAPPHIRE R7 260X 2GB OC 2x DVI,206,19.9,38521,https://gpu.userbenchmark.com/AMD-R7-260X/Rating/3151
GPU,11222-06-20G,Sapphire,SAPPHIRE R7 260X 2GB OC,206,19.9,38521,https://gpu.userbenchmark.com/AMD-R7-260X/Rating/3151
GPU,R7260XCNF4,XFX,XFX 260X 2GB,206,19.9,38521,https://gpu.userbenchmark.com/AMD-R7-260X/Rating/3151
